EJER;SEXO;CCAA;MODELO;M714_1;M714_2;M714_3;M714_4;M714_5;M714_6;M714_7;M714_8;M714_9;M714_10;M714_11;M714_12;M714_13;M714_14;M714_15;M714_16;M714_17;M714_18
2017;2;13;714;28160234780,140000;48587269180,200000;76747503960,340000;10704922390,210000;3065061429,770000;762122077,280000;62069316656,500000;1033725285,640000;200866593,950000;1976550956,780000;47040461910,120000;6320300000,000000;40937625005,440000;675887412,160000;386713892,610000;386700705,160000;0,000000;9029
2017;1;13;714;38816385493,280000;59863981683,080000;98680367176,360000;10167356457,840000;2919171490,260000;796250100,540000;83563175604,870000;1025963774,960000;319136854,770000;2808484383,430000;57243698007,840000;6372100000,000000;51152812432,430000;921762857,100000;609017913,450000;608984520,700000;0,000000;9103
2017;2;12;714;6285319414,780000;8830484691,890000;15115804106,680000;2184708880,250000;459014250,500000;192588375,420000;12217550520,620000;179399823,920000;17652187,650000;323904318,830000;8627243494,580000;2849700000,000000;5861890853,800000;112221421,570000;46241097,060000;46241097,060000;46240925,080000;4071
2017;1;12;714;19458508347,580000;6687454718,700000;26145963066,270000;1881696398,390000;392796962,280000;152069661,740000;23531658970,880000;121304541,770000;79355488,030000;379878005,470000;6320485470,780000;2652300000,000000;3772668789,490000;52044739,090000;28384839,140000;28382529,070000;28382529,070000;3789
2017;2;11;714;305362113,310000;715643230,270000;1021005343,580000;273262358,370000;43556810,330000;45005189,410000;655111740,720000;24511253,600000;943316,820000;22171484,660000;697868765,410000;316700000,000000;385329350,280000;3647598,860000;2588203,920000;2588203,920000;2588203,920000;622
2017;1;11;714;503877851,610000;689209601,980000;1193087453,590000;247995929,430000;40404997,350000;32998907,970000;863396397,560000;21882736,130000;1371009,590000;25442472,910000;657175559,950000;304700000,000000;357789683,920000;3186778,460000;2730931,240000;2730770,690000;2730770,690000;596
2017;2;10;714;11892239137,990000;17907541624,750000;29799780762,740000;6868743825,260000;1347571319,930000;477023650,080000;21284089605,440000;584683616,560000;32669950,320000;552570115,090000;17314263930,830000;6956300000,000000;10484386896,470000;125351383,200000;65932468,520000;65861523,440000;65861464,560000;11481
2017;1;10;714;17046955222,110000;18448107369,290000;35495062591,400000;6356992734,720000;1237791027,100000;525810221,330000;26979489898,130000;517888691,150000;66614535,940000;1048266510,130000;17592776290,850000;6690900000,000000;11085159491,490000;143344411,080000;88397944,680000;88385290,060000;88385285,840000;11035
2017;2;9;714;23907628461,300000;54450531640,630000;78358160101,930000;22055204197,630000;5440955438,190000;1361960872,100000;50158045758,850000;2936949149,880000;84738354,470000;1761261769,020000;52596258372,410000;18858500000,000000;33922656668,840000;359454640,330000;199635178,770000;199497724,520000;199424516,260000;37715
2017;1;9;714;49082991828,920000;66051202870,250000;115134194699,180000;22121148117,570000;5806364806,450000;1756906261,070000;85855786824,360000;2587643386,390000;294715952,030000;2517994157,800000;62564249610,250000;19046400000,000000;43839865824,710000;566997498,810000;299349365,270000;299174863,210000;299061935,370000;38086
2017;2;8;714;1247648618,900000;2751166680,530000;3998815299,430000;1115839501,220000;198807558,430000;87919729,160000;2612111801,780000;106768595,470000;2689508,520000;73486163,280000;2685271883,530000;1379700000,000000;1335819478,630000;9515944,760000;6580939,840000;6580939,840000;6580939,840000;1971
2017;1;8;714;1924388185,060000;2835163612,750000;4759551797,810000;1021666652,690000;183213292,890000;113260337,610000;3431533950,290000;86916950,930000;4716142,490000;101457763,800000;2745149212,320000;1309700000,000000;1473339689,770000;13132908,440000;8056345,730000;8056345,730000;8056345,730000;1871
2017;2;7;714;2599546012,890000;5411993919,190000;8011539932,080000;1874827502,360000;353661062,790000;140460679,590000;5660232947,750000;158416711,990000;7875922,830000;169726167,560000;5272447921,900000;2627100000,000000;2704661395,240000;20229876,010000;14751893,840000;14747675,970000;14747675,970000;3753
2017;1;7;714;3588529685,340000;5705575975,530000;9294105660,870000;1814044795,170000;338910171,750000;189069419,310000;6947908136,370000;140712767,940000;12530805,160000;189839736,930000;5496234329,960000;2610300000,000000;2973354290,130000;24948102,850000;17304639,020000;17294989,200000;17294989,200000;3729
2017;2;6;714;940051136,680000;2723403662,750000;3663454799,430000;1038423382,870000;263867466,790000;47035861,890000;2438401772,730000;57772990,770000;2482410,760000;79338380,410000;2658718701,540000;1189300000,000000;1480351688,180000;14923134,570000;10110682,380000;10110682,380000;10110682,380000;1699
2017;1;6;714;1223045438,000000;2299280919,420000;3522326357,410000;806717230,270000;201265410,400000;66850052,660000;2525062814,030000;42941959,110000;3524440,720000;77229860,620000;2193061665,890000;977200000,000000;1231152992,970000;13343089,340000;9398766,370000;9398378,830000;9398378,830000;1396
2017;2;5;714;4012607680,360000;4523745652,740000;8536353333,100000;1830423065,290000;371356374,390000;189496553,530000;6214176670,950000;96716325,210000;10540720,620000;194999997,500000;4347309390,370000;2079000000,000000;2391300114,460000;22160783,050000;14046362,560000;14043691,150000;14043691,150000;2970
2017;1;5;714;6794454530,450000;5329544026,760000;12123998557,210000;1870911798,380000;394701076,200000;389378986,520000;9425924119,720000;105611431,570000;25189730,540000;306982490,490000;5013236117,770000;2244200000,000000;2936690981,910000;31925018,530000;17330181,760000;17298623,530000;17298623,530000;3206
2017;2;4;714;3190520674,340000;6488581895,600000;9679102569,940000;2952054929,200000;618512538,990000;172767740,730000;5977894984,270000;281231657,330000;9285422,800000;285867835,620000;6235635375,690000;2475900000,000000;3792808016,640000;56619680,900000;29285295,660000;29250526,400000;29250198,650000;3537
2017;1;4;714;4906768548,310000;8180986180,060000;13087754728,370000;3368849568,780000;719679784,930000;334466990,990000;8653003984,340000;311398890,520000;38004297,520000;382030996,240000;7697704488,780000;2928800000,000000;4834860591,780000;75909398,750000;38174322,040000;38121928,810000;38117137,560000;4184
2017;2;3;714;1542511457,930000;2852817906,840000;4395329364,760000;997185462,300000;249207476,530000;92653551,510000;3102706758,110000;80720102,140000;4109631,000000;117953859,710000;2751443892,510000;1339800000,000000;1442341959,690000;13274283,380000;9251289,730000;9250757,380000;9158741,430000;1914
2017;1;3;714;1670461411,900000;2605512331,600000;4275973743,500000;847299610,290000;197939547,590000;82669788,940000;3162588824,990000;56177284,060000;6937677,220000;120300558,010000;2489322757,600000;1173200000,000000;1357667086,370000;13273884,740000;9010765,980000;9010436,000000;9008397,100000;1676
2017;2;2;714;3758264397,610000;7438310781,290000;11196575178,900000;3011637931,480000;802010029,400000;207311956,860000;7418544915,100000;289940529,310000;9556018,030000;259583828,130000;7226198148,860000;2774800000,000000;4475699118,320000;33522797,900000;22915139,140000;22915119,150000;22914206,340000;6937
2017;1;2;714;7545803516,760000;6987096055,810000;14532899572,580000;2556936759,990000;666853673,740000;204310297,610000;11279423207,140000;207972571,440000;18400515,870000;265856220,530000;6684586919,880000;2539900000,000000;4173621874,640000;31532168,250000;22496976,350000;22495041,550000;22493899,550000;6349
2017;2;1;714;8268502703,780000;12947306570,750000;21215809274,530000;5325670920,780000;1340342170,660000;1204614269,350000;13654133042,370000;482492845,450000;18157893,250000;530740303,350000;12340565305,910000;6594700000,000000;6106906839,510000;60242718,350000;35899921,850000;35864724,090000;35864724,090000;9421
2017;1;1;714;11233248052,940000;13369739052,740000;24602987105,680000;5030166339,980000;1198908286,270000;1240996344,450000;17193445311,720000;472815440,840000;44519561,740000;621044106,970000;12417928616,970000;6342700000,000000;6479036998,640000;68164115,060000;42146144,490000;42005232,460000;42005232,460000;9061
2016;1;1;714;10666219700,330000;13281475588,380000;23947695288,700000;5039016984,460000;1184931218,300000;1234985343,120000;16602165765,760000;458955573,200000;38428354,340000;574143267,840000;12359211842,790000;6253800000,000000;6491284563,740000;71346671,600000;42169848,470000;41995944,610000;41995944,610000;8934
2016;2;1;714;8684195554,560000;12667981045,640000;21352176600,200000;5297176236,060000;1299745032,030000;1163211110,190000;13886788407,620000;463715713,590000;17132427,590000;524152705,180000;12093484515,880000;6523300000,000000;5919321666,960000;57359678,700000;34234491,330000;34201312,790000;34201312,790000;9319
2016;1;2;714;4266119775,360000;6606011405,400000;10872131180,760000;2509320418,140000;643287443,390000;212404716,930000;7715956824,850000;213827612,210000;17369223,880000;203252384,750000;6305426043,840000;2444600000,000000;3889053099,960000;27892596,460000;20753138,120000;20753101,640000;20752425,040000;6110
2016;2;2;714;3082792401,810000;7054115998,250000;10136908400,070000;2937005331,180000;766279094,100000;201347183,130000;6461267845,290000;272355305,550000;9131928,860000;255800806,060000;6847668121,280000;2652400000,000000;4217085534,390000;30870114,090000;21302769,860000;21302765,930000;21302422,330000;6631
2016;1;3;714;1697779022,210000;2483989280,410000;4181768302,620000;836680453,730000;196907034,800000;85928657,470000;3087504955,480000;62250134,920000;6361666,560000;103042434,470000;2379172200,760000;1159200000,000000;1265930390,170000;11862337,110000;7931560,520000;7931312,120000;7929486,640000;1656
2016;2;3;714;1540330246,610000;2808092469,200000;4348422715,810000;997422483,680000;246830961,400000;93847386,900000;3042552066,340000;88840327,280000;3706747,610000;122053704,010000;2716836519,210000;1341200000,000000;1406347474,130000;12962089,630000;8472039,540000;8471379,080000;8471379,080000;1916
2016;1;4;714;4763461879,780000;7732529285,170000;12495991164,950000;3306830609,630000;706220469,620000;331301692,310000;8177028663,300000;326440479,320000;37103029,770000;317286690,640000;7340882895,580000;2844800000,000000;4555077552,950000;68847827,050000;36581569,260000;36537466,560000;36508039,490000;4064
2016;2;4;714;2844968768,490000;6183326693,010000;9028295461,510000;2850786560,030000;577348433,000000;168389035,360000;5430793651,530000;285916363,150000;9215243,250000;283194608,200000;5969374656,450000;2397500000,000000;3600911991,350000;53412905,830000;28001810,210000;27963471,430000;27963471,430000;3425
2016;1;5;714;7588818174,190000;5171881778,940000;12760699953,140000;1811761251,310000;381485098,800000;384202454,870000;10127016154,580000;106724321,010000;23792894,430000;307202876,940000;4873877982,460000;2197300000,000000;2849928884,370000;31148378,900000;16807499,030000;16771423,940000;16771423,940000;3139
2016;2;5;714;3831340895,810000;4304696784,280000;8136037680,090000;1792388715,440000;359204314,090000;193294496,290000;5844229070,000000;102107515,970000;10360777,790000;193657104,610000;4139650724,980000;2045400000,000000;2220717229,750000;19432850,490000;12677975,850000;12671389,240000;12671389,240000;2922
2016;1;6;714;1181264049,650000;2197332878,770000;3378596928,410000;833041889,080000;213218514,600000;62470391,520000;2365140634,250000;44653971,500000;3818305,940000;69471736,120000;2105176776,790000;964600000,000000;1155931941,200000;10173544,890000;7665917,030000;7665917,030000;7665917,030000;1378
2016;2;6;714;933445573,050000;2661551029,010000;3594996602,060000;1088367031,140000;285887667,940000;48095625,440000;2313853229,710000;58971992,700000;2850088,420000;82858634,660000;2596098256,450000;1191400000,000000;1416211717,420000;11585357,120000;8301494,760000;8301494,760000;8301494,760000;1702
2016;1;7;714;5330917320,560000;5578390514,780000;10909307835,340000;1819594424,170000;339461535,940000;195228063,770000;8560385655,240000;134738653,180000;12162274,900000;187198764,080000;5364975870,560000;2599800000,000000;2853632291,650000;24374661,300000;15841919,700000;15828204,440000;15828204,440000;3714
2016;2;7;714;2393697942,650000;5374749905,430000;7768447848,080000;1909159710,980000;345324178,250000;136740045,890000;5386209578,580000;153825175,870000;7630429,420000;174882907,340000;5231650086,870000;2613100000,000000;2673971165,630000;20972980,340000;14154556,730000;14149282,730000;14149282,730000;3733
2016;1;8;714;1960031483,640000;2798444023,320000;4758475506,960000;1023678950,750000;176762933,490000;126013988,100000;3425713638,180000;86273440,070000;4684930,490000;92110559,380000;2708448000,410000;1304100000,000000;1442341172,910000;12876701,600000;7921209,590000;7921209,590000;7921209,590000;1863
2016;2;8;714;1266718101,290000;2723518294,720000;3990236396,010000;1111528545,110000;193169455,880000;83749998,090000;2613149052,560000;99426763,940000;2884351,700000;79497684,610000;2653506784,560000;1346800000,000000;1334408100,740000;9923034,890000;6650650,110000;6650650,110000;6650650,110000;1924
2016;1;9;714;46045889199,480000;62717440025,690000;108763329225,160000;21490399641,180000;5513122968,150000;1742077185,620000;80200696748,250000;2635768429,680000;275826060,720000;2418561159,750000;59381986071,710000;18650400000,000000;41055457264,090000;516730985,770000;276549607,320000;276379780,300000;276287066,080000;37296
2016;2;9;714;24100190309,910000;52306020732,750000;76406211042,660000;21518465403,320000;5263274360,230000;1312120885,230000;49001914424,190000;2842437242,570000;71091612,360000;1660181475,030000;50528143064,500000;18415700000,000000;32298892446,010000;338371639,480000;188890804,220000;188728395,270000;188668165,290000;36829
2016;1;10;714;16331145673,760000;17653473839,220000;33984619512,990000;6312446493,380000;1193245300,790000;536501873,840000;25894700186,960000;508411846,050000;64195746,670000;668363366,100000;16763319657,680000;6549800000,000000;10401358840,330000;127086627,300000;75832900,880000;75764764,180000;75764755,980000;10816
2016;2;10;714;10725820549,140000;17498898408,230000;28224718957,360000;6879384743,470000;1295308436,960000;471168034,480000;19722965786,000000;558834933,420000;32426730,070000;559938729,940000;16938452331,170000;6833200000,000000;10228405398,730000;121505944,820000;65134407,670000;65036046,490000;65036006,260000;11289
2016;1;11;714;549306892,260000;665659388,400000;1214966280,660000;241393267,170000;37718539,980000;30864105,240000;898102605,110000;19244517,730000;1181992,350000;24179793,060000;627072776,350000;293700000,000000;339783612,670000;2906646,740000;2534307,130000;2534307,130000;2534307,130000;577
2016;2;11;714;367233784,860000;715006191,210000;1082239976,070000;271082875,760000;42368355,580000;39375288,370000;725382951,850000;21346248,710000;965538,450000;24087072,930000;689899811,750000;311300000,000000;382628562,540000;3739358,200000;2569595,290000;2569595,290000;2569595,290000;611
2016;1;12;714;18186967199,290000;6349703865,520000;24536671064,800000;1827976272,520000;377261602,060000;153272698,780000;22002244310,020000;128427413,460000;75259530,860000;349490839,180000;6029324295,800000;2599100000,000000;3534777442,060000;46609542,730000;27490639,620000;27486245,270000;27486245,270000;3713
2016;2;12;714;6156426115,010000;8551712424,680000;14708138539,690000;2123847203,040000;437756838,020000;188594808,340000;11906613515,250000;159719362,060000;17294896,910000;312068754,110000;8351678232,250000;2796500000,000000;5646377975,220000;108027085,100000;45487441,810000;45487441,810000;45487441,810000;3995
2016;1;13;714;36115752372,290000;52441851239,480000;88557603611,770000;10061564751,050000;2979313138,950000;938716208,100000;73810592428,240000;914192401,140000;284278254,710000;2548259568,560000;49862139742,040000;6122900000,000000;44005139205,250000;762264614,530000;459849855,040000;459821227,200000;0,000000;8747
2016;2;13;714;25978221070,060000;46427577552,880000;72405798622,940000;10325730509,600000;2881570449,760000;770173738,910000;58296950751,580000;976330931,650000;197528138,060000;1839084553,170000;44929644698,750000;6132000000,000000;39020555691,930000;643456681,320000;355265154,370000;355181184,740000;0,000000;8760
2016;1;14;714;3409123958,570000;3313948268,680000;6723072227,250000;1226667430,410000;198790999,260000;170791446,860000;5040261014,090000;135019936,080000;9887173,100000;140445226,720000;3128792626,340000;1486100000,000000;1707370068,290000;18736635,350000;11088837,200000;11088696,100000;11088696,100000;2123
2016;2;14;714;2291336843,970000;3286676977,650000;5578013821,620000;1331319454,530000;219973949,650000;95978725,400000;3884347181,570000;144241189,240000;3981973,580000;118145297,310000;3191354207,180000;1504300000,000000;1739205288,000000;20110069,970000;9796300,900000;9796300,900000;9796300,900000;2149
2016;1;17;714;1320676791,600000;1989833148,810000;3310509940,410000;662125258,930000;112131337,310000;50727765,980000;2469230474,810000;41797300,980000;3495632,660000;83133507,050000;1913229264,820000;756000000,000000;1177066536,690000;13039103,970000;7067225,600000;7067144,030000;3533569,800000;1080
2016;2;17;714;974153974,030000;2082993248,060000;3057147222,090000;708042157,610000;126046763,660000;50254179,740000;2151271021,690000;46832591,790000;1758870,710000;98988400,550000;2023738937,880000;825300000,000000;1212010873,550000;12933353,860000;6929515,610000;6929480,460000;3464737,650000;1179
2016;1;77;714;1019521897,320000;6235228764,770000;7254750662,090000;4656603691,120000;64185691,950000;53457785,270000;2332557589,980000;25562776,520000;16488318,360000;170080500,850000;5702543288,010000;2587900000,000000;3166003628,130000;28227747,380000;27127144,990000;25515567,770000;23773244,130000;3702
2016;2;77;714;885562689,410000;3919356073,060000;4804918762,470000;2912365114,330000;46574586,110000;55480438,200000;1722168514,710000;16691801,860000;11735475,110000;86477418,270000;3716510050,310000;1726600000,000000;2016727132,050000;18233237,030000;17394871,240000;16381335,120000;15153671,220000;2472
2015;1;1;714;9017566314,250000;13015226087,770000;22032792402,020000;4060110387,510000;1136227171,000000;1129165129,970000;15775862579,860000;435247760,040000;33787992,640000;598618552,040000;12144798903,970000;6058500000,000000;6430426490,870000;69890639,030000;42529188,340000;42429229,280000;42429229,280000;8655
2015;1;2;714;3423296775,600000;5980606109,470000;9403902885,070000;1717690041,810000;536566035,000000;184970739,010000;7118916551,230000;174846018,170000;14493287,750000;192986247,000000;5696923420,410000;2359000000,000000;3370922933,060000;25943920,840000;19400211,690000;19400194,550000;19398559,130000;4718
2015;1;3;714;1693474109,370000;2637752544,430000;4331226653,800000;684841260,960000;200834443,000000;96926576,490000;3304476996,300000;55134094,330000;6577682,480000;183270043,240000;2517665054,580000;1183000000,000000;1381189237,730000;14305775,230000;8864868,080000;8864455,610000;8862644,020000;1690
2015;1;4;714;3909336497,050000;7678043767,520000;11587380264,570000;2749806165,480000;683363178,400000;334149032,740000;7802494004,510000;300384267,380000;36143382,970000;364403411,490000;7320881565,380000;2795100000,000000;4582737539,590000;71490207,690000;37446964,610000;37429754,210000;37390447,070000;3993
2015;1;5;714;5900612208,720000;5025421512,490000;10926033721,210000;1435633316,140000;366003881,800000;383420510,150000;8651527377,180000;113139565,130000;21011637,680000;321301314,930000;4728318142,890000;2164400000,000000;2736542820,260000;29333305,330000;16500039,540000;16460251,400000;16460251,400000;3092
2015;1;6;714;924991573,780000;2254490133,110000;3179481706,890000;700811928,510000;226559280,800000;62913400,040000;2294399233,210000;42512691,650000;3872952,660000;74971500,820000;2167487423,900000;977900000,000000;1201805523,470000;10765576,480000;6816188,320000;6816188,320000;6816188,320000;1397
2015;1;7;714;3018857876,490000;5602867667,280000;8621725543,770000;1530951402,690000;345527978,600000;179903683,770000;6583352476,040000;124545771,570000;11663964,140000;191308245,580000;5376821580,330000;2636900000,000000;2824477391,140000;22947060,310000;15494213,630000;15485564,490000;15485564,490000;3767
2015;1;8;714;2098228819,720000;2808170026,060000;4906398845,780000;886320517,270000;178425747,100000;123143288,920000;3714789537,210000;84544552,350000;4738768,890000;92862181,140000;2714975028,280000;1330700000,000000;1425584565,840000;12223501,100000;7784147,330000;7783625,030000;7783625,030000;1901
2015;1;9;714;40624881719,190000;61874651256,380000;102499532975,570000;17120139482,300000;5435783174,000000;1775162193,340000;78565648336,590000;2355633591,720000;238574967,930000;2444374403,710000;58682283040,910000;18374300000,000000;40616781989,020000;508022030,600000;278454810,460000;278334154,260000;278167494,460000;36743
2015;1;10;714;14744908812,240000;16863193119,970000;31608101932,210000;4902597705,620000;1056432146,000000;525219715,210000;25032340544,820000;437840663,750000;56536554,900000;653566738,940000;16020416893,900000;6709500000,000000;9542230171,720000;97537784,940000;59596816,310000;59577303,020000;59577303,020000;9585
2015;1;11;714;497344966,310000;590245364,810000;1087590331,120000;173546872,900000;30679441,150000;25464546,670000;846990933,230000;15194430,330000;1349306,870000;25044241,120000;555904768,880000;317400000,000000;251313768,550000;2222553,320000;1856242,940000;1856242,940000;1856242,940000;449
2015;1;12;714;14241251222,400000;6241544118,420000;20482795340,820000;1494676579,270000;362329958,500000;149101282,830000;18310746260,020000;111669668,400000;71487304,610000;345114245,750000;5949367834,760000;2571100000,000000;3479468623,780000;45122859,070000;26390736,060000;26385159,340000;26385159,340000;3673
2015;1;13;714;30299043679,470000;52262838369,520000;82561882048,990000;8072005224,230000;2875183556,000000;967940922,740000;70123529831,560000;764584263,990000;268684761,700000;2365137044,790000;50004575012,600000;5918500000,000000;44338114716,810000;783058361,330000;421773475,170000;421747853,560000;0,000000;8455
2015;1;14;714;3044748313,840000;3348121545,850000;6392869859,690000;1053594317,170000;197594553,400000;210417749,260000;4836612429,020000;119495287,560000;9463397,520000;163286679,160000;3124538703,830000;1467900000,000000;1720977245,530000;19062721,000000;11803164,020000;11803073,440000;11803073,440000;2097
2015;1;17;714;1015189111,490000;1962333178,970000;2977522290,460000;548853599,120000;109082466,600000;55397397,620000;2249210844,170000;39997373,390000;3332084,900000;80730991,260000;1885854529,630000;737100000,000000;1165822008,060000;13185653,440000;6707074,910000;6707006,290000;3353501,170000;1053
2015;1;77;714;678965783,080000;5658241530,110000;6337207313,190000;4056823296,800000;63300136,780000;60487723,450000;2029396366,900000;22254420,860000;13596832,420000;154648672,760000;5218863558,570000;2296800000,000000;2961137528,830000;27831510,010000;26672814,880000;24937408,980000;24019498,680000;3286
2015;2;1;714;6129391209,650000;12640754746,970000;18770145956,620000;4244627952,190000;1257533480,000000;1125102198,920000;12395106145,890000;432009895,110000;16890997,960000;556408766,630000;12055474886,480000;6331500000,000000;6024967359,240000;59117334,510000;35489713,040000;35470073,600000;35470073,600000;9045
2015;2;2;714;2281641602,130000;6323462850,340000;8605104452,470000;1953209510,240000;636065432,400000;185969489,700000;5997119853,970000;230778571,580000;8466996,240000;229560030,740000;6129388742,520000;2550500000,000000;3609330235,790000;28147927,440000;19206294,760000;19206282,970000;19206269,350000;5101
2015;2;3;714;1292427345,800000;2844753315,670000;4137180661,470000;787890170,850000;252968502,600000;97393449,000000;3029796485,370000;82038252,710000;4323277,220000;135739026,320000;2754122621,160000;1346100000,000000;1439119291,060000;13712028,970000;8932145,450000;8931520,960000;8931520,960000;1923
2015;2;4;714;2173749025,110000;6200001058,100000;8373750083,210000;2404684528,320000;549248640,600000;176431675,580000;5243488141,200000;273279220,200000;7984498,300000;267882019,610000;5970982977,110000;2326800000,000000;3670475321,910000;57133246,930000;28897918,080000;28827406,450000;28827406,340000;3324
2015;2;5;714;3294949204,760000;4222358329,750000;7517307534,510000;1408698431,100000;340234556,500000;187626998,500000;5623691030,430000;94773972,590000;8901226,240000;193615875,650000;4082403639,930000;1995000000,000000;2201155293,900000;19645554,010000;12677202,820000;12674161,980000;12674161,980000;2850
2015;2;6;714;756821882,240000;2783039952,410000;3539861834,650000;924155243,920000;321952575,200000;54593513,780000;2415602046,020000;52371363,240000;2445476,570000;90694191,120000;2721028298,570000;1218700000,000000;1513173449,160000;12501427,470000;8721944,990000;8721944,990000;8721944,990000;1741
2015;2;7;714;1928371673,540000;5398977358,520000;7327349032,060000;1598477757,820000;347082380,500000;136914935,630000;5263848325,880000;142410289,000000;7345977,630000;178351746,110000;5271540963,800000;2620100000,000000;2701288965,510000;20899230,860000;14181598,730000;14175205,810000;14175205,810000;3743
2015;2;8;714;1463576212,370000;2683226487,510000;4146802699,880000;956186756,070000;188017798,100000;90463257,150000;2939855519,620000;87903063,120000;2256500,740000;70137603,180000;2614456737,520000;1349600000,000000;1295575250,470000;9233241,790000;6608041,880000;6608041,880000;6608041,880000;1928
2015;2;9;714;19544808369,310000;50976093981,320000;70520902350,630000;17101565708,880000;5109672420,000000;1287618638,120000;48007932898,870000;2438447755,820000;72775800,470000;1612561559,050000;49299997468,320000;17987700000,000000;31476859682,600000;328017377,870000;186390863,140000;186238708,510000;186181425,510000;35973
2015;2;10;714;9287338463,460000;16587233196,300000;25874571659,760000;5308411450,390000;1151071562,000000;408562050,810000;19145001690,190000;471304635,660000;23077834,020000;518213989,720000;16068671081,860000;7021700000,000000;9199143126,020000;89361628,710000;50676963,060000;50587103,450000;50587103,450000;10031
2015;2;11;714;310408994,490000;614193227,070000;924602221,560000;186994965,290000;31507997,430000;32217158,220000;666178665,310000;16883171,700000;1166310,270000;21161950,770000;597599377,020000;323700000,000000;283692856,890000;3036577,840000;1837876,340000;1837876,340000;1837876,340000;458
2015;2;12;714;5506916780,320000;8489822386,040000;13996739166,360000;1768738109,880000;430731112,900000;185758284,620000;11572516695,350000;130529250,190000;16473571,820000;322723254,520000;8306111645,810000;2788100000,000000;5608041004,240000;106959277,470000;43925467,350000;43925467,350000;43925467,350000;3983
2015;2;13;714;21835839546,900000;45927547276,720000;67763386823,620000;8543096119,110000;2787687226,000000;854232899,960000;55626655060,740000;771845763,150000;199083928,360000;1768473052,330000;44507349258,030000;5965400000,000000;38741827262,400000;645688964,380000;375064516,480000;375037466,070000;0,000000;8522
2015;2;14;714;2131886603,160000;3340171840,090000;5472058443,250000;1168499509,010000;220770104,400000;109479824,310000;3946569241,210000;139729039,530000;4087732,560000;103693096,630000;3236280554,230000;1519000000,000000;1768752928,230000;20348212,410000;10511020,280000;10511020,220000;10511020,220000;2170
2015;2;17;714;735679630,120000;2044350152,380000;2780029782,500000;586217975,600000;121698382,100000;54792774,800000;2004192270,310000;42863008,600000;1636511,070000;90327242,120000;1988682437,830000;807800000,000000;1194526416,940000;13052569,900000;6800218,520000;6800188,170000;3400091,800000;1154
2015;2;77;714;498187382,310000;3427694418,520000;3925881800,830000;2435158231,710000;52874480,900000;58314185,830000;1329715269,100000;18864741,270000;3933228,950000;79896143,970000;3256885026,950000;1522400000,000000;1753798061,540000;14766486,560000;14020735,510000;12824801,440000;12181930,660000;2180
2014;1;1;714;8727143136,950000;13403983025,670000;22131126162,620000;4272810044,130000;1181436219,000000;1077681873,440000;15701330788,810000;441440731,700000;30857278,470000;607005446,100000;12479365292,440000;6127800000,000000;6658196347,850000;72075221,630000;43254058,290000;43168290,720000;43168290,720000;8754
2014;1;2;714;3234526210,160000;4789324367,880000;8023850578,040000;1326224083,010000;384561506,600000;154997183,040000;6231101715,920000;138224962,000000;10089611,560000;163213022,510000;4552730061,720000;2090200000,000000;2520889034,630000;21055350,740000;14490169,160000;14489515,820000;14489515,820000;2986
2014;1;3;714;1628153157,840000;2784495265,240000;4412648423,080000;787999928,570000;224960596,400000;102139100,020000;3271266987,360000;58699038,470000;6622162,130000;185921206,530000;2660552961,200000;1258600000,000000;1444570019,740000;13954861,350000;9103394,560000;9103277,890000;9101317,340000;1798
2014;1;4;714;3878905917,280000;7481085934,600000;11359991851,880000;2728660461,830000;683393999,800000;320984693,440000;7629646378,820000;318222850,010000;33379770,750000;329097697,030000;7147278533,170000;2711800000,000000;4489758477,680000;49939073,580000;27651655,420000;27628082,300000;27628082,300000;3874
2014;1;5;714;5667034809,090000;4994866629,500000;10661901438,590000;1431675078,760000;358082586,400000;385995869,650000;8437226137,340000;120427346,990000;18899280,900000;267677724,950000;4724084319,630000;2181900000,000000;2718431418,920000;28279929,340000;15451845,520000;15415613,800000;15415613,800000;3117
2014;1;6;714;898193884,830000;2369210508,820000;3267404393,650000;723267194,270000;236462519,500000;64618650,390000;2355065682,350000;43502761,880000;3716072,450000;77234032,310000;2289570888,550000;1003800000,000000;1296247316,600000;11801154,850000;7126563,180000;7126563,180000;7126563,180000;1434
2014;1;7;714;2933706264,480000;5712080356,910000;8645786621,390000;1557770201,520000;348273582,300000;181731851,250000;6581573417,310000;116774027,740000;11164012,930000;196773110,640000;5472954448,000000;2669100000,000000;2885749950,100000;23427869,430000;15851377,880000;15847838,240000;15847838,240000;3813
2014;1;8;714;1841970705,890000;2918004066,340000;4759974772,230000;916722984,930000;176158433,200000;99307618,160000;3565706741,780000;85313264,460000;4105564,300000;88818598,600000;2817225026,120000;1320900000,000000;1529649028,880000;13534024,330000;8761576,420000;8761057,840000;8761057,840000;1887
2014;1;9;714;39244360435,550000;60831783356,260000;100076143791,810000;16567018589,090000;5222010850,000000;1729605034,340000;76840056859,630000;2277507712,160000;226973440,270000;2434982156,330000;57722018501,110000;18084900000,000000;39936621917,200000;499643636,050000;258139196,150000;258038748,770000;257897841,450000;36165
2014;1;10;714;13420091772,680000;16554111387,720000;29974203160,400000;4682681978,200000;990769588,000000;538769070,110000;23656996711,140000;416108624,060000;49167593,570000;630479183,340000;15797397267,090000;6458200000,000000;9560390956,780000;100038352,610000;58761984,060000;58739057,940000;58739057,940000;9226
