EJER;CCAA;SECTOR;TIPOPER;MODELO;M390_1;M390_2;M390_3;M390_4;M390_5;M390_6;M390_7;M390_8;M390_9;M390_10;M390_11;M390_12;M390_13;M390_14;M390_15;M390_16;M390_17;M390_18;M390_19;M390_20;M390_21;M390_22;M390_23;M390_24;M390_25;M390_26;M390_27;M390_28;M390_29;M390_30;M390_31;M390_32;M390_33;M390_34;M390_35;M390_36;M390_37;M390_38;M390_39
2017;13;1;1;390;1445241460,080000;179345537,620000;179383925,360000;136704335,380000;37418618,190000;630264,660000;2841812,400000;741597,070000;1992238,620000;178727635,060000;656290,300000;-5772,990000;1382813917,670000;1261748144,240000;33632171,570000;40544206,820000;25625480,390000;61761630,890000;227594207,550000;1522145695,590000;1243760766,350000;1092527641,180000;429620741,120000;170313467,500000;29819096,660000;650808,830000;554015,280000;1323116,400000;-12512248,760000;-12393956,470000;30932864,890000;6549252,420000;25182391,490000;16786257,460000;672307,570000;6992389,820000;1919660,400000;3315;29
2017;13;1;0;390;182265937,980000;24321780,370000;24328772,910000;13982072,060000;2684275,950000;5814,430000;105746,220000;23164,260000;215650,420000;16873312,070000;7455460,840000;-32119,420000;192045642,390000;176671797,720000;1598432,080000;1252858,690000;3114399,080000;5477674,790000;72128951,430000;194368254,260000;176571054,160000;105920979,720000;88372663,470000;14279838,000000;1250131,080000;7423748,450000;0,000000;7512617,170000;5009039,370000;5097908,090000;13294792,460000;166991,930000;5656254,800000;2461281,890000;88868,720000;0,000000;0,000000;4600;0
2017;12;99;1;390;87155130,790000;16255392,050000;16257149,120000;9975856,320000;3374939,870000;1772,990000;21539,080000;151537,430000;5593,730000;13366589,950000;2890559,170000;0,000000;87637660,360000;70367646,710000;276357,920000;133049,790000;11162379,380000;5698515,820000;18303581,950000;97793625,470000;70367357,450000;59293904,940000;38499720,530000;16657471,750000;274938,610000;2893672,540000;0,000000;2895815,660000;2084124,880000;2086268,000000;4852923,600000;741152,850000;1292653,670000;739507,620000;2143,120000;4610,950000;112,490000;450;4
2017;12;99;0;390;1276141,080000;260253,930000;260266,890000;22922,870000;2170,480000;0,000000;0,000000;0,000000;0,000000;24954,020000;235312,870000;1021,770000;1276170,490000;1261770,490000;0,000000;0,000000;0,000000;0,000000;1158973,070000;1284577,450000;1276170,490000;115851,210000;1168726,240000;10335,620000;-608,490000;236334,640000;0,000000;236462,420000;236330,950000;236458,730000;241548,200000;0,000000;2142,830000;3018,030000;127,780000;0,000000;0,000000;154;0
2017;12;10;1;390;2359635738,040000;328925684,460000;328937220,000000;202127108,370000;18592347,150000;402539,790000;2942658,330000;10661840,950000;206177,420000;232771243,950000;96165976,050000;180533,650000;2610547907,570000;2267840599,540000;8957525,050000;12033776,760000;285298331,900000;37038884,270000;970394794,070000;2613718357,900000;2263829185,370000;1375718853,280000;1237602372,660000;92686033,930000;4540474,430000;96356139,870000;0,000000;96756938,400000;87583560,400000;87984358,930000;108216971,880000;680485,110000;10647061,650000;9466992,060000;400798,530000;791488,990000;629976,210000;10027;26
2017;12;10;0;390;1161609992,880000;151804528,230000;151827681,320000;114398621,530000;7348846,500000;30935,180000;437349,990000;388204,190000;68219,740000;121993838,930000;29833842,390000;3290774,620000;1247791861,900000;1151101291,080000;916344,990000;1311702,210000;6094103,010000;3176149,400000;448251931,670000;1380056385,670000;1150383958,650000;878327071,820000;484788909,600000;39723656,000000;-298815,320000;33126138,310000;0,000000;33166766,600000;24650352,230000;24690980,520000;43540494,920000;5425,910000;9150592,740000;9735899,750000;40628,290000;0,000000;0,000000;28935;0
2017;12;9;1;390;446569942,610000;51670420,560000;51671737,670000;32913308,220000;3040718,550000;190937,440000;443138,230000;234416,420000;193,800000;36408592,720000;15263144,950000;-179,390000;925117997,640000;425919596,810000;1619639,500000;1420913,450000;489110450,320000;4557129,720000;227091702,190000;932814222,000000;426355876,810000;286203726,010000;646663948,420000;16342022,870000;-205509,060000;15208551,890000;0,000000;15283904,590000;13173410,390000;13248763,090000;23431584,230000;470387,890000;4892414,580000;4895342,470000;75352,700000;466,540000;2,080000;1969;2
2017;12;9;0;390;44294677,050000;7907402,780000;7908270,360000;2524008,820000;616633,780000;3442,500000;17697,800000;5823,880000;2575,680000;3083956,260000;4824314,100000;31563,090000;62290770,010000;43697975,560000;103405,110000;317584,110000;17021042,460000;76500,630000;28153067,680000;61831885,210000;43603421,150000;15719351,860000;46060581,710000;3153365,320000;288354,000000;4856640,170000;0,000000;4860799,920000;4508619,580000;4512779,330000;5190520,020000;0,000000;227866,820000;453180,960000;4159,750000;0,000000;0,000000;3182;0
2017;12;8;1;390;3566410089,160000;706172459,980000;706213218,610000;271552954,790000;16589966,590000;6086658,490000;23928556,910000;8942301,660000;835001,590000;325905639,390000;380307579,220000;0,000000;4388440979,220000;3367631092,070000;142824664,340000;100252707,440000;278356491,430000;345887172,450000;1953207772,640000;3941133279,260000;3360871827,570000;1608367264,960000;2337651344,240000;69022601,410000;69473996,030000;380315476,700000;5094789,740000;386340393,880000;374531570,040000;375461697,490000;405618848,090000;10034058,510000;14778697,300000;8591960,240000;6024917,180000;9234893,680000;6917504,090000;10826;86
2017;12;8;0;390;650452292,940000;134214776,130000;134229167,660000;31192975,170000;4104047,780000;23666,060000;433239,980000;103836,370000;97776,550000;35732324,650000;98496843,010000;19231,810000;688315764,310000;636426740,900000;5275603,460000;5922870,430000;6353500,680000;9617470,930000;470361858,660000;665754953,770000;642466628,530000;164794601,480000;501369395,430000;19904524,460000;8893666,110000;98516340,550000;0,000000;98558843,770000;96693489,310000;96735992,530000;100029314,440000;1409,570000;1263512,550000;2070836,640000;42503,220000;0,000000;0,000000;25535;0
2017;12;7;1;390;50081283,280000;10338028,440000;10338635,180000;7276474,240000;662700,390000;9351,300000;23764,170000;11021,140000;48,280000;7629001,650000;2709633,530000;0,000000;162418279,900000;45142612,970000;58900,980000;534392,730000;116024077,550000;2259163,010000;11876862,380000;164410922,490000;43218387,750000;77132857,190000;87472402,430000;1334273,400000;461888,230000;2711098,760000;0,000000;2714894,230000;1948004,010000;1951799,480000;4001482,970000;9401,770000;173494,850000;1943374,490000;3795,470000;76571,870000;3784,900000;481;4
2017;12;7;0;390;29617723,120000;5897131,070000;5897131,410000;1281283,170000;163922,090000;301,790000;3827,990000;4666,190000;389,460000;1432265,390000;4464866,020000;0,000000;32274946,300000;29398570,790000;106699,130000;109592,210000;2291208,320000;354598,110000;21639778,960000;32148540,000000;29378050,150000;7571306,170000;24577233,830000;904929,830000;182914,200000;4464866,020000;0,000000;4465974,190000;4378126,810000;4379234,980000;4521382,280000;24,290000;33981,880000;109495,750000;1108,170000;0,000000;0,000000;1271;0
2017;12;6;1;390;1057506980,490000;211019855,880000;211164885,880000;128136810,370000;7362124,800000;310875,470000;1797816,740000;2316776,120000;0,000000;139161447,700000;72003438,180000;0,000000;1134571038,750000;1016018786,400000;15658136,560000;40147021,990000;3130872,220000;53249655,920000;376575227,810000;1129385631,890000;1020439738,200000;670518320,020000;458908451,840000;37793596,120000;45363087,840000;72006638,640000;0,000000;72347243,330000;70315131,790000;70655736,480000;73116566,320000;9373087,610000;1543806,490000;1523292,320000;340604,690000;9797116,110000;158333,440000;1516;7
2017;12;6;0;390;23064738,850000;4715731,130000;4717625,060000;1352500,870000;203642,160000;5446,040000;28638,430000;17596,360000;84,000000;1589540,580000;3128084,480000;0,000000;29341086,200000;22450138,260000;1746870,480000;1558581,410000;344860,600000;2328155,680000;15133220,780000;26571915,770000;22483342,830000;7079567,730000;19492348,050000;1159048,970000;3104124,650000;3128471,860000;0,000000;3141958,300000;3004846,230000;3018332,670000;3259166,700000;0,000000;153111,470000;101201,150000;13486,440000;0,000000;0,000000;1366;0
2017;12;5;1;390;38299131768,570000;6317196395,470000;6332996816,580000;4837549953,580000;86359075,070000;1679332906,160000;589871564,050000;128103352,260000;41447983,210000;7302032255,000000;-969035438,420000;42948,790000;52178183851,400000;33834132665,140000;7377514744,950000;8713805192,490000;76691463,780000;2056560670,950000;5301939281,860000;52321937535,620000;33779037643,960000;43094823727,740000;9259924037,060000;387419177,320000;4287819894,010000;-968917280,700000;1568772608,860000;660438824,910000;553920591,120000;614504087,880000;1088600536,460000;466765137,080000;41309391,130000;48625326,640000;1629336889,980000;70020724,340000;48000456,770000;22292;124
2017;12;5;0;390;1476421981,550000;257243184,870000;258255358,230000;160061557,600000;9275279,180000;531982,100000;8032408,590000;445446,360000;8107328,670000;184792305,650000;73463052,580000;7059446,230000;1955286073,880000;1412405717,770000;16264647,960000;6134249,830000;34986139,060000;17351557,410000;463819888,790000;1850926939,270000;1407633693,410000;1272247826,170000;521551291,530000;59169259,010000;-28536810,850000;80523699,220000;0,000000;81169111,810000;74125090,170000;74770502,760000;86950248,540000;277805,180000;5902082,630000;6621674,630000;640976,330000;0,000000;0,000000;25050;0
2017;12;4;1;390;5292435325,840000;1022622973,580000;1022633660,950000;714299827,100000;48553203,970000;1032258,370000;10690509,220000;6259309,030000;85297,670000;772732824,030000;249900836,920000;0,000000;6337391037,280000;4431718056,320000;110477434,760000;190208405,970000;104631246,170000;1526141650,290000;1547827778,210000;5621312405,710000;4413064408,140000;3583964499,400000;2037425910,910000;206641117,530000;242511089,620000;249903812,630000;467230,320000;250931663,850000;226749098,050000;227309718,960000;318662689,020000;40815743,250000;30444233,770000;25565249,270000;1027851,220000;14234130,920000;9323472,480000;21472;68
2017;12;4;0;390;908874270,490000;178875668,190000;178878683,590000;69767007,870000;7818146,290000;60125,310000;722452,420000;44665,360000;90068,820000;78034695,400000;100843988,190000;499,950000;942476962,520000;881502647,860000;1788810,010000;918560,780000;6384764,630000;47760684,770000;533556916,110000;915760835,820000;880960990,900000;343233191,190000;572386284,990000;37996745,460000;-1118158,020000;100851557,720000;25,200000;100922934,080000;95890806,450000;95962157,610000;104365290,770000;239698,880000;3189983,490000;5056375,340000;71376,360000;0,000000;0,000000;54496;0
2017;12;3;1;390;21219800695,720000;3686068524,000000;3689651635,480000;2379191073,400000;96639982,950000;388598531,140000;832624834,510000;45792280,370000;21206264,110000;3743388793,680000;-53737158,200000;4233,640000;25431695484,230000;16892755988,670000;4864894681,000000;3234475180,330000;57565142,040000;398121236,670000;3027869069,460000;25769876011,070000;16878050586,340000;20534462057,020000;5236450305,960000;576733657,190000;1686240204,310000;-53586119,480000;334103821,590000;322489758,580000;259079315,260000;301051371,730000;613947380,370000;294338962,870000;19562520,450000;23153863,870000;376072876,230000;40963213,590000;58777777,580000;6971;90
2017;12;3;0;390;315061455,190000;52466919,670000;52615995,540000;33833765,080000;2301981,820000;316911,650000;1024408,220000;37638,080000;412306,310000;37728352,830000;14887642,710000;359618,560000;330948207,460000;307724000,030000;3960130,460000;3369408,880000;926803,740000;6746197,380000;118280045,420000;340164809,000000;307420293,580000;208644295,490000;130387764,560000;11724978,800000;719439,190000;15255116,410000;0,000000;15586976,530000;13465349,070000;13797209,190000;17441808,230000;30847,270000;1963235,750000;1982622,150000;331860,120000;0,000000;0,000000;5972;0
2017;12;2;1;390;1042339198,200000;195808643,550000;195810984,980000;132685362,630000;7037835,640000;881347,660000;2034512,990000;784865,470000;84,240000;142532646,820000;53278338,160000;0,000000;1188017161,330000;1014517478,450000;124428932,150000;35515003,760000;4952589,050000;11803504,760000;338842769,130000;1193272225,460000;1010926327,510000;680070509,860000;513238009,220000;31993798,960000;145212765,320000;53334622,150000;840234,240000;54370738,770000;50720380,600000;50916262,980000;66583061,890000;15352879,870000;2087218,020000;2292252,070000;1036116,620000;4615694,880000;755067,280000;1225;18
2017;12;2;0;390;11713484,610000;2136328,210000;2137057,510000;808063,220000;132221,410000;0,000000;10047,720000;426,300000;1330,930000;950621,160000;1186436,350000;0,000000;11928169,480000;11410573,120000;27938,690000;115249,500000;6356,420000;132452,650000;6468700,540000;11875677,320000;11627067,000000;4673546,370000;7202130,950000;667260,900000;81465,810000;1186436,350000;0,000000;1189350,320000;1089370,170000;1092284,140000;1279379,850000;0,000000;79778,490000;110230,520000;2913,970000;0,000000;0,000000;444;0
2017;12;1;1;390;2419386018,480000;240369512,640000;240433279,640000;206963799,120000;25741779,510000;424895,780000;3408880,150000;644009,400000;8379822,770000;244604059,920000;-4170780,280000;-40492,060000;2545099636,400000;2367762464,050000;60968806,510000;59197151,820000;4292001,950000;49235837,280000;468702066,960000;2602628034,800000;2360098878,450000;1932198276,690000;670307519,670000;125034004,050000;92430802,560000;-4210492,340000;292701,320000;-3771081,470000;-9012080,150000;-8865370,600000;44927109,450000;10930710,660000;35390033,170000;5169389,260000;439410,870000;874767,590000;3324070,560000;4774;5
2017;12;1;0;390;490177338,430000;51500196,110000;51546491,270000;39813946,810000;7265951,620000;27426,280000;449959,650000;26099,940000;765939,550000;47520030,380000;4026460,890000;-63767,960000;520892830,280000;481458742,170000;2979522,560000;399177,260000;485774,810000;938159,290000;150795394,640000;529665739,670000;479831743,400000;346072903,670000;183163936,390000;39139018,290000;339460,390000;3982426,310000;0,000000;3986240,440000;1910122,860000;1913936,990000;18001563,480000;338212,580000;13526357,900000;2227191,010000;3814,130000;0,000000;0,000000;10121;0
2017;11;99;1;390;27113903,760000;3721790,210000;3721821,140000;2963379,960000;340078,780000;0,000000;11045,200000;1315,600000;254,280000;3201766,350000;520054,790000;0,000000;37338745,870000;26698186,150000;526928,220000;1814866,760000;6482843,370000;1819090,520000;5103009,740000;35830000,640000;26695017,000000;22385975,720000;13444024,920000;1918506,510000;2288566,440000;520054,790000;0,000000;520187,550000;101556,530000;101689,290000;974348,290000;0,000000;411436,530000;434402,720000;132,760000;5138,050000;32092,070000;176;2
2017;11;99;0;390;535227,740000;99983,540000;99983,540000;14869,690000;13819,910000;0,000000;0,000000;0,000000;0,000000;28677,000000;71306,540000;0,000000;732200,640000;532200,640000;0,000000;0,000000;0,000000;200000,000000;379444,900000;532200,640000;532200,640000;90037,830000;442162,810000;65809,120000;0,000000;71306,540000;0,000000;71306,540000;71306,540000;71306,540000;90315,440000;0,000000;17513,700000;1495,190000;0,000000;0,000000;0,000000;60;0
2017;11;10;1;390;559961558,480000;72889484,620000;72893289,550000;53747028,600000;4080289,490000;20573,250000;514588,130000;309008,020000;28933,080000;58010935,960000;14882353,590000;-1325,300000;591383674,320000;547696594,240000;1278158,230000;1068124,150000;35988879,500000;2006166,470000;211918710,060000;598472708,720000;549556784,250000;344997139,120000;253462804,800000;19911375,760000;-783066,860000;14881028,290000;0,000000;14899544,960000;13068618,550000;13087135,220000;17602080,240000;53474,070000;2387090,960000;2092900,220000;18516,670000;0,000000;0,000000;2502;0
2017;11;10;0;390;387757918,000000;49515098,220000;49520349,060000;40359826,790000;2210807,720000;27785,940000;261742,570000;77474,170000;14288,920000;42474681,560000;7045667,500000;534057,860000;402664493,030000;384373280,560000;312592,940000;252233,600000;2476101,240000;546567,700000;134521100,350000;426381589,120000;384440034,150000;282785664,660000;141696312,860000;11197003,920000;-1573864,630000;7580330,940000;0,000000;7611110,180000;4987956,690000;5018735,930000;11109041,170000;1195,680000;3030997,730000;3090337,800000;30779,240000;0,000000;0,000000;10544;0
2017;11;9;1;390;142806060,500000;14855077,630000;14855136,130000;8418378,890000;1027103,510000;3013,000000;49077,580000;45700,620000;301695,440000;9588709,000000;5266427,130000;0,000000;195257017,200000;140738416,920000;179500,640000;539402,480000;52108620,490000;1814216,930000;84416574,310000;197677723,990000;140612095,710000;67680737,070000;130000167,870000;5384895,710000;404122,530000;5266427,130000;0,000000;5271063,710000;4380675,730000;4385312,310000;6452969,970000;0,000000;1399058,590000;673262,940000;4636,580000;0,000000;0,000000;855;0
2017;11;9;0;390;21113453,690000;2667760,840000;2667884,230000;1080175,240000;400297,700000;65,330000;10384,230000;167,890000;3592,260000;1439713,910000;1228170,320000;10062,360000;23407972,220000;20739856,710000;48749,400000;165040,280000;2147432,910000;64574,500000;13212604,650000;23555357,920000;20698572,710000;6361199,740000;17151145,710000;2063226,710000;115058,360000;1238988,110000;1,210000;1239971,260000;1109002,860000;1109984,800000;1473511,610000;0,000000;189387,810000;174916,860000;983,150000;0,000000;0,000000;1046;0
2017;11;8;1;390;712186814,720000;120833609,670000;120927930,570000;64809033,590000;4182601,760000;253429,970000;1509615,480000;180077,800000;1169203,590000;71393055,060000;49534875,510000;0,000000;831965683,600000;682396304,930000;20263050,990000;22104619,700000;22364273,830000;77314435,050000;255280231,230000;778178796,400000;684830288,410000;455955537,120000;322934849,700000;20482806,820000;26473709,010000;49539925,360000;0,000000;49808550,540000;46706602,040000;46975227,220000;55089322,880000;3551256,870000;3323802,450000;2734732,100000;268625,180000;3185452,470000;1958341,870000;2777;8
2017;11;8;0;390;228443859,350000;44470740,710000;44479512,760000;14049099,340000;2185541,490000;26735,800000;355233,980000;28703,390000;146777,510000;16682418,440000;27797094,320000;9203,280000;242753968,170000;220538706,330000;1598217,960000;1156432,180000;2618718,490000;4222513,260000;139556512,120000;233774328,000000;224740787,330000;81435194,310000;152479392,470000;10355154,150000;945355,170000;27805885,090000;0,000000;27825620,270000;26733199,920000;26752935,100000;28991627,280000;1328,840000;1055869,660000;1201322,600000;19735,180000;0,000000;0,000000;8123;0
2017;11;7;1;390;29016856,140000;5599906,590000;5599906,590000;3218403,670000;1036054,980000;0,000000;705,960000;20586,370000;68,400000;4242203,200000;1357703,390000;0,000000;142721789,040000;22095346,440000;1350,000000;4932,120000;119749039,630000;868926,000000;3848638,570000;143968001,700000;22090643,340000;23261590,290000;120709396,160000;5057365,670000;2920,410000;1357703,390000;0,000000;1357703,390000;108885,420000;108885,420000;1098863,710000;0,000000;44101,210000;945949,600000;0,000000;0,000000;0,000000;115;0
2017;11;7;0;390;7177824,410000;1438860,910000;1438860,910000;372747,290000;75936,350000;4090,000000;0,000000;7155,360000;1347,950000;425019,540000;1013841,370000;0,000000;8110043,170000;7140047,210000;69256,880000;30598,910000;766055,300000;37082,170000;4767552,160000;8017000,000000;7139047,210000;2086501,650000;5938203,730000;410063,190000;93299,250000;1013841,370000;0,000000;1015218,250000;964206,220000;965583,100000;1069831,120000;0,000000;32104,850000;73522,450000;1376,880000;0,000000;0,000000;380;0
2017;11;6;1;390;65912336,330000;13339093,270000;13344642,470000;10817877,460000;557792,460000;15861,110000;117263,930000;115674,620000;0,000000;11446754,880000;1897887,590000;0,000000;67690648,080000;62723591,230000;736675,460000;1221064,530000;726815,760000;1907660,110000;9683474,880000;69502171,270000;62903144,100000;54384647,440000;15119613,890000;3285008,400000;1259725,990000;1897887,590000;0,000000;1927192,060000;1448780,920000;1478085,390000;5192593,450000;0,000000;3419893,430000;323919,930000;29304,470000;0,000000;0,000000;342;0
2017;11;6;0;390;8925211,760000;1762064,790000;1765392,120000;811034,470000;79748,760000;2013,530000;7847,980000;7673,740000;0,000000;900848,150000;864543,970000;0,000000;9664988,060000;8518184,720000;354418,990000;450421,560000;99279,570000;212806,010000;4407334,550000;9859501,130000;8518184,720000;4298240,300000;5561260,830000;398696,410000;752978,800000;864543,970000;0,000000;867586,910000;804243,030000;807285,970000;907806,370000;1071,540000;32897,600000;69756,670000;3042,940000;0,000000;0,000000;445;0
2017;11;5;1;390;6619062160,780000;998811502,940000;1002345577,820000;830360640,340000;25005838,690000;7686330,040000;33591748,370000;10052661,740000;50500696,150000;942681791,050000;59663786,770000;27677,340000;7003890682,920000;6308586494,840000;336928676,500000;232392645,000000;19121786,100000;92513302,110000;651320491,310000;7614402496,900000;6301134629,870000;6672524855,090000;945871049,500000;118073524,820000;285276904,330000;59695320,660000;2393958,260000;67151108,490000;47793865,590000;52855695,160000;148308789,370000;52911562,600000;28134097,790000;18235284,120000;7455787,830000;2621974,270000;3790626,640000;6803;8
2017;11;5;0;390;646079024,810000;108265702,230000;108615670,130000;77146278,290000;4430677,770000;141694,310000;2330889,170000;148688,160000;3910950,540000;86964737,110000;21650933,020000;1975664,580000;797640716,240000;627920655,760000;6449554,150000;2845396,550000;5611307,760000;6413536,740000;148363936,720000;774690902,830000;626068717,850000;587166330,540000;170324997,010000;25282342,560000;-4732131,090000;23621531,370000;0,000000;23785174,980000;20497379,400000;20661023,010000;27520784,400000;254062,490000;3419530,260000;3343515,480000;163643,610000;0,000000;0,000000;9510;0
2017;11;4;1;390;899354956,450000;169097372,450000;169100220,240000;120708655,760000;8107080,540000;54040,220000;1407319,550000;249295,110000;125940,440000;129827718,220000;39272502,020000;325,120000;963600163,490000;760488312,680000;12074922,540000;3954401,170000;11977701,400000;173743741,600000;264127895,390000;909580967,020000;762106139,720000;603246443,410000;306336273,260000;35973668,690000;8725283,350000;39289631,990000;5,460000;39347449,530000;31235719,500000;31293531,580000;52176618,620000;7467473,270000;7411352,990000;6344296,200000;57817,540000;307238,210000;25004,590000;5479;3
2017;11;4;0;390;285638979,770000;54416302,340000;54417233,810000;29318761,090000;1760446,170000;5407,780000;153934,910000;19171,070000;20618,080000;31119824,190000;23297409,620000;125,630000;304344325,950000;280836422,410000;1272455,840000;117520,080000;1042961,750000;20385058,330000;135347319,590000;287735527,480000;280640450,730000;143193453,020000;144686503,010000;8276990,660000;621758,890000;23300493,220000;0,000000;23307788,350000;21795151,220000;21802446,350000;25285227,520000;140068,030000;1491322,630000;1860862,850000;7295,130000;0,000000;0,000000;14474;0
2017;11;3;1;390;3767847950,060000;606978566,200000;607644058,610000;428711203,330000;20700301,890000;23118480,180000;111094829,780000;5471241,080000;36408951,550000;621389200,520000;-13745141,910000;3469,560000;4549505027,650000;2934605461,540000;1082454317,100000;472348217,440000;3627344,990000;58565194,020000;70016399,430000;5106365361,320000;2931110482,020000;4093508563,610000;1012829015,330000;110810791,500000;872471453,470000;-13741672,350000;18386008,630000;9489805,020000;-2457942,710000;2387526,030000;87378721,490000;89686927,720000;15682928,660000;9336263,100000;23231251,580000;28051262,240000;3143816,950000;2441;13
2017;11;3;0;390;164114613,230000;25556801,170000;25611246,310000;18543954,810000;1204206,390000;147632,300000;258871,830000;808,350000;1672362,240000;21668898,300000;3942348,010000;84405,840000;176020621,570000;162625026,520000;4647075,350000;1083713,940000;140160,250000;3476098,890000;36589736,880000;191042448,040000;162578987,750000;144632565,660000;46354523,050000;5831130,280000;3332842,490000;4026753,850000;0,000000;4191875,400000;2759648,920000;2924770,470000;5829733,790000;37065,980000;1656077,600000;1376639,780000;165070,330000;0,000000;0,000000;2737;0
2017;11;2;1;390;945394726,370000;190108378,150000;190129177,070000;85603846,470000;1404345,210000;604634,210000;501899,180000;943994,010000;227700,720000;89118140,580000;101011036,490000;0,000000;948991907,670000;933887539,290000;9188760,370000;1198437,010000;30434,160000;4942903,650000;510172217,650000;952071512,240000;934212572,300000;434689800,440000;517381711,800000;6908980,300000;5730355,720000;101011036,490000;0,000000;101477089,780000;99468268,760000;99934322,050000;103402968,620000;382174,010000;1193765,150000;2358956,000000;466053,290000;0,000000;0,000000;922;0
2017;11;2;0;390;9522390,880000;1798753,530000;1799521,120000;829811,210000;150145,310000;0,000000;23838,050000;54,600000;684,960000;995742,710000;803778,410000;0,000000;9958310,270000;8442458,050000;75249,350000;101135,410000;0,000000;657658,960000;4538716,570000;9593755,120000;9059749,910000;4338311,450000;5255443,670000;669493,280000;62322,540000;803778,410000;0,000000;803893,420000;705549,880000;705664,890000;895978,180000;0,000000;110928,650000;79500,130000;115,010000;0,000000;0,000000;226;0
2017;11;1;1;390;876867836,930000;82867899,930000;82890647,030000;76470234,670000;10892301,000000;129418,690000;1788205,520000;245143,790000;7250269,200000;95795492,660000;-12904845,630000;21122,060000;901370235,790000;864568127,940000;13272886,590000;6457915,120000;4197468,150000;14005128,850000;116390119,220000;964774852,630000;860656073,630000;779267288,090000;185413324,400000;53433079,470000;6936126,940000;-12884118,920000;0,000000;-12789612,810000;-19991421,780000;-19896915,670000;11010426,960000;5084095,460000;18789316,470000;7128275,180000;94506,110000;0,000000;0,000000;2267;0
2017;11;1;0;390;231275611,120000;22563312,300000;22567277,310000;21179135,580000;4999526,850000;14422,070000;319139,030000;7108,550000;1026438,260000;27260551,270000;-4693273,960000;-377691,960000;271316459,020000;228731820,690000;1851063,500000;549118,480000;630483,930000;695649,460000;50073870,660000;278803579,660000;227642713,620000;215054224,970000;63381340,730000;29572284,590000;59702,790000;-5070804,940000;3096,560000;-5068753,350000;-6990671,170000;-6991716,140000;6457899,680000;67729,300000;10699453,800000;2680213,150000;2051,590000;0,000000;0,000000;4818;0
2017;10;99;1;390;293726246,790000;42757436,270000;42759064,590000;33782448,770000;3680387,520000;118338,560000;937934,500000;67229,390000;546,100000;38444052,250000;4315012,340000;0,000000;355556587,050000;275975915,880000;7487409,250000;2372466,770000;51504145,730000;18908860,090000;82279191,340000;348957673,110000;275271705,210000;206384688,040000;142572985,080000;18235192,930000;4541770,750000;4315012,340000;0,000000;4429750,250000;3095826,770000;3210564,680000;12359852,060000;1527812,920000;5703920,300000;1616432,840000;114737,910000;9918,040000;425849,830000;837;3
2017;10;99;0;390;2565143,840000;509414,550000;510244,500000;48370,250000;3989,350000;0,000000;2061,750000;0,000000;0,000000;51998,510000;458245,990000;-55,980000;2510583,680000;2501992,710000;0,000000;0,000000;0,000000;0,000000;2319479,400000;2643057,320000;2510583,680000;309958,320000;2333098,990000;20616,540000;-9817,880000;458190,010000;0,000000;458190,010000;451769,820000;451769,820000;460584,880000;0,000000;3364,960000;5450,150000;0,000000;0,000000;0,000000;174;0
2017;10;10;1;390;5965097729,660000;783391123,050000;783413262,080000;529536845,660000;55824247,380000;2069542,790000;9416616,550000;18234337,660000;465330,690000;609840485,340000;173572776,740000;719772,860000;6351417107,740000;5725772498,370000;33907182,160000;52506518,300000;400606935,180000;122560338,880000;2405752127,060000;6375939255,680000;5719721845,790000;3418404717,780000;2952033985,110000;267663617,430000;26856341,590000;174294550,530000;0,000000;176477750,140000;149643940,610000;151827140,220000;203592391,120000;5730048,050000;27185170,240000;28449657,080000;2183199,610000;11720018,700000;4303980,100000;17719;60
2017;10;10;0;390;1607208084,340000;212569233,960000;212586437,740000;159923380,220000;7825941,380000;116132,740000;578619,720000;312849,690000;17764,650000;167528728,510000;45057709,230000;9348922,260000;1853262169,860000;1596430023,290000;5640858,220000;3246429,480000;29843786,220000;6612825,300000;552753426,620000;2182555057,580000;1596676535,620000;1510825389,850000;609736317,930000;49591337,830000;3773546,580000;54411125,730000;0,000000;54627865,760000;41476133,450000;41692873,480000;68253765,440000;531668,510000;11144030,090000;15110699,690000;216740,030000;0,000000;0,000000;47324;0
2017;10;9;1;390;713670674,070000;94464782,600000;94468177,330000;48082708,340000;6924282,310000;306733,010000;1018918,890000;412726,050000;1792,140000;55825063,430000;38643113,900000;4529,920000;2448809918,890000;670269319,730000;3477095,120000;17220567,970000;1694078767,950000;49701080,680000;390131956,920000;2413921145,280000;680326735,300000;583662137,480000;1830494287,340000;50165295,330000;10817340,650000;38650541,760000;0,000000;39029101,960000;35292543,980000;35671104,180000;47137149,510000;413877,120000;10492198,480000;3957792,410000;378560,200000;3187205,210000;168022,420000;3453;38
2017;10;9;0;390;86451018,900000;17066591,020000;17067110,800000;5665278,580000;1085294,570000;17838,860000;45802,420000;18852,840000;2682,690000;6658524,180000;10408586,620000;154890,790000;118589024,980000;84213030,710000;364385,220000;972772,580000;24536588,660000;1435080,140000;52861581,530000;114346001,410000;84511502,820000;32692978,370000;80898998,230000;5589989,330000;921593,090000;10564895,930000;0,000000;10597749,380000;9856707,370000;9889560,820000;11182828,590000;0,000000;341207,410000;984888,930000;32853,450000;0,000000;0,000000;6087;0
